,return_1hrs_to_cutoff,return_1hrs_to_1h,btc_volume_1hrs_to_cutoff,btc_volume_1hrs_to_1h,coin_volume_1hrs_to_cutoff,coin_volume_1hrs_to_1h,coin_volume_avg_1hrs_to_1h,coin_volume_avg_1hrs_to_cutoff,coin_volume_std_1hrs_to_1h,coin_volume_std_1hrs_to_cutoff,trade_std_1hrs_to_1h,trade_std_1hrs_to_cutoff,return_3hrs_to_cutoff,return_3hrs_to_1h,btc_volume_3hrs_to_cutoff,btc_volume_3hrs_to_1h,coin_volume_3hrs_to_cutoff,coin_volume_3hrs_to_1h,coin_volume_avg_3hrs_to_1h,coin_volume_avg_3hrs_to_cutoff,coin_volume_std_3hrs_to_1h,coin_volume_std_3hrs_to_cutoff,trade_std_3hrs_to_1h,trade_std_3hrs_to_cutoff,return_12hrs_to_cutoff,return_12hrs_to_1h,btc_volume_12hrs_to_cutoff,btc_volume_12hrs_to_1h,coin_volume_12hrs_to_cutoff,coin_volume_12hrs_to_1h,coin_volume_avg_12hrs_to_1h,coin_volume_avg_12hrs_to_cutoff,coin_volume_std_12hrs_to_1h,coin_volume_std_12hrs_to_cutoff,trade_std_12hrs_to_1h,trade_std_12hrs_to_cutoff,return_24hrs_to_cutoff,return_24hrs_to_1h,btc_volume_24hrs_to_cutoff,btc_volume_24hrs_to_1h,coin_volume_24hrs_to_cutoff,coin_volume_24hrs_to_1h,coin_volume_avg_24hrs_to_1h,coin_volume_avg_24hrs_to_cutoff,coin_volume_std_24hrs_to_1h,coin_volume_std_24hrs_to_cutoff,trade_std_24hrs_to_1h,trade_std_24hrs_to_cutoff,return_36hrs_to_cutoff,return_36hrs_to_1h,btc_volume_36hrs_to_cutoff,btc_volume_36hrs_to_1h,coin_volume_36hrs_to_cutoff,coin_volume_36hrs_to_1h,coin_volume_avg_36hrs_to_1h,coin_volume_avg_36hrs_to_cutoff,coin_volume_std_36hrs_to_1h,coin_volume_std_36hrs_to_cutoff,trade_std_36hrs_to_1h,trade_std_36hrs_to_cutoff,return_48hrs_to_cutoff,return_48hrs_to_1h,btc_volume_48hrs_to_cutoff,btc_volume_48hrs_to_1h,coin_volume_48hrs_to_cutoff,coin_volume_48hrs_to_1h,coin_volume_avg_48hrs_to_1h,coin_volume_avg_48hrs_to_cutoff,coin_volume_std_48hrs_to_1h,coin_volume_std_48hrs_to_cutoff,trade_std_48hrs_to_1h,trade_std_48hrs_to_cutoff,return_60hrs_to_cutoff,return_60hrs_to_1h,btc_volume_60hrs_to_cutoff,btc_volume_60hrs_to_1h,coin_volume_60hrs_to_cutoff,coin_volume_60hrs_to_1h,coin_volume_avg_60hrs_to_1h,coin_volume_avg_60hrs_to_cutoff,coin_volume_std_60hrs_to_1h,coin_volume_std_60hrs_to_cutoff,trade_std_60hrs_to_1h,trade_std_60hrs_to_cutoff,return_72hrs_to_cutoff,return_72hrs_to_1h,btc_volume_72hrs_to_cutoff,btc_volume_72hrs_to_1h,coin_volume_72hrs_to_cutoff,coin_volume_72hrs_to_1h,coin_volume_avg_72hrs_to_1h,coin_volume_avg_72hrs_to_cutoff,coin_volume_std_72hrs_to_1h,coin_volume_std_72hrs_to_cutoff,trade_std_72hrs_to_1h,trade_std_72hrs_to_cutoff,coin_volume_hourly_1hrs_to_1h,pumped,symbol,market_cap,coin_age
61,1.0069551777434311,1.0141097424412093,1.9010494100000002,4.1674438899999995,20918.399999999998,46282.0,758.72131147541,342.92459016393445,1753.5859559879723,677.5352969048273,25.86844608267455,8.997176241903281,1.026215121512151,1.0258269143633891,6.59852857,5.80618514,73170.70000000001,64718.5,357.56077348066304,404.2580110497239,1104.6769750361207,1129.2766203314109,15.71304799283995,16.287495344713125,1.000329019521825,0.9938542581211589,20.268106689999996,19.59023862,226370.09999999998,218880.5,303.5790568654646,313.9668515950069,844.8102575379463,855.994848794983,11.917494046781073,12.108751701816198,1.0059556633947282,0.9914604773374206,28.633238729999995,29.818852210000003,318278.69999999995,331376.9,229.96315058986823,220.87349063150606,707.1467523088124,691.3745179628993,9.768534315075941,9.410327467753218,1.0008778667837155,0.9874604732308363,57.76359568,56.40134299,633192.4,618181.5,286.0627024525682,293.00897732531246,1050.3937600203737,1054.9831982877129,10.710247440009663,10.79151567423424,0.980752688172043,0.977758583459296,79.53390531,80.44236887,872626.2,881986.9,306.13915307184976,302.8900381811869,1066.7702074264296,1046.0486556601281,11.548216796400917,11.47939631608341,1.008513931888545,0.9958214207169562,101.15410756,99.96305321,1108783.8,1095688.0,304.2732574284913,307.909969452929,1064.2071009304282,1067.3553724525552,11.180814585635467,11.19503455270153,0.9955249945426763,0.988646288209607,121.75950116,122.49173781,1333675.1,1341531.5,310.46783152048084,308.6496412867384,1115.9091756472244,1098.1079531046894,12.06035017383746,12.04912572330083,46282.0,0,XTZ,2871412412.6062098,4.4520547945205475
62,1.0044036697247707,1.0058910162002945,1.9559256,2.47672824,71045.0,90898.0,1490.1311475409836,1164.672131147541,3358.8518845750955,2640.640072162501,4.028925469298048,4.702458373457263,0.9989051094890511,1.0007326007326007,7.08595017,5.783432529999999,258994.0,211719.0,1169.7182320441989,1430.9060773480662,3074.2827859426843,3323.623059423181,4.952468985111974,5.047046921456036,1.007361059992639,1.009235315847802,10.77664435,9.42358308,393878.0,344966.0,478.4549237170596,546.2940360610263,2072.961266449863,2193.9360720911386,3.92548534553722,3.9347701835024047,1.0095905569900405,1.0088626292466765,12.56128992,10.75071534,459566.0,393861.0,273.32477446217905,318.9215822345593,1497.4966861411992,1599.8670014468737,3.0750789787542616,3.2244777748262665,1.0137037037037038,1.0088626292466765,16.230062280000002,14.295016369999999,594936.0,524662.0,242.7866728366497,275.3058769088385,1443.8297408885028,1516.4613381792096,3.1201880359924945,3.22223297091753,1.0021969974368363,1.0073746312684366,18.8496441,17.22322879,691851.0,632929.0,219.69073238458867,240.1426587990281,1297.0094787629364,1355.3097222343954,2.897769728783979,2.9480825714496195,1.0125786163522013,1.00404263138552,21.21293208,19.338737039999998,778914.0,710889.0,197.4143293529575,216.3049153013052,1206.607478730319,1259.4108463002049,2.7217782648622753,2.7893352978124533,1.0197466467958272,1.0126019273535953,23.247453990000004,21.43134924,853932.0,788076.0,182.38278176348066,197.6236982180051,1125.9636476599358,1172.985836142137,2.578661398591666,2.635190501799488,90898.0,0,BNT,615467493.4560018,4.7534246575342465
63,1.0121951219512195,1.0034965034965035,0.7699511,1.8102464,133054.0,317851.0,5210.672131147541,2181.2131147540986,16361.82201826486,6900.300039647436,3.1755555428089237,3.222529977137823,1.0246913580246915,1.0105633802816902,2.7153902,2.1073932500000003,474654.0,370096.0,2044.7292817679559,2622.3977900552486,9903.864545310593,10515.650767456378,2.1527603021132697,2.8148950480202495,1.003454231433506,0.9913644214162349,7.6240985299999995,6.9929008999999995,1334443.0,1225395.0,1699.5769764216366,1850.8224687933425,9576.143694385757,9738.630690827504,3.7456318628621124,3.8581929245353175,1.0086805555555556,0.9896551724137931,9.75545421,9.29423023,1702410.0,1622725.0,1126.1103400416378,1181.4087439278278,7057.814889335233,7166.205171490417,2.8182662614606118,2.8685047418616323,0.8276353276353277,0.9795221843003413,99.51267949000001,163.55259635,15490487.0,25221545.0,11671.237852845905,7168.203146691347,82653.68592008292,60993.38915302499,23.318610423401825,13.41059169830007,1.0017241379310344,1.0034965034965035,169.84364543,169.19580088,26295209.0,26183210.0,9088.236723359945,9127.111766747657,71816.54981416764,71818.87793679959,20.300113654353364,20.300702077991534,1.0525362318840579,1.0512820512820513,183.01081191999998,183.49045454,28591388.0,28688694.0,7966.868647597889,7939.846709247431,64424.90051087471,64414.90171181548,18.39451174308893,18.39500241609327,1.0375,1.0532110091743119,186.4696571,186.94623073999998,29218492.0,29309615.0,6783.062948391576,6761.974542929877,58914.58039112941,58897.82219775259,16.86920929997839,16.848901493613596,317851.0,0,OAX,7437234.945276945,4.635616438356164
64,0.9953307392996109,1.0031176929072487,7.544427880000001,2.08180444,589356.0,162090.0,2657.2131147540986,9661.573770491803,7426.028182715966,23102.961726049343,2.649053857285241,8.732859871202253,0.9953307392996109,1.00625488663018,13.492339979999999,8.693477829999999,1052031.0,676655.0,3738.425414364641,5812.325966850829,9179.832202606825,15391.663019990168,4.711459587283209,6.054018142197196,1.0039246467817897,1.0086206896551724,29.37311483,24.02194873,2292810.0,1875582.0,2601.361997226075,3180.0416088765605,9692.537170601867,11144.2442102509,4.381691215413014,4.582577796761213,0.989938080495356,0.9938223938223938,59.23550104,53.20257427,4623141.0,4150919.0,2880.5822345593338,3208.286606523248,14723.818301114867,15485.398659898587,7.876209369384283,8.07438335661349,0.9961059190031153,1.0,93.79072451,88.80289435,7306809.0,6916776.0,3200.729291994447,3381.2165664044423,14594.852266051952,15016.182265473857,7.310536915224492,7.439062344680771,0.9815809669992326,0.9846977811782709,125.07629936000001,119.24200478,9722947.0,9265192.0,3215.963901423117,3374.851440472058,14011.330341759773,14407.795800297077,8.523698921072043,8.614093768831122,0.9682059046177138,0.9691265060240963,176.08853882,173.45014481,13620117.0,13402826.0,3721.973340738684,3782.3151902249374,15993.673376087372,16115.486119510393,9.0048072483978,9.049163974212085,0.9907048799380326,1.00625488663018,244.29010396,241.52444667,18857540.0,18639323.0,4313.659569544087,4364.161073825503,18022.584581228795,18134.824368755428,9.240354057975031,9.25903299992692,162090.0,0,WRX,218895409.14137617,2.115068493150685
65,1.066447908121411,1.0154488517745304,1.23695689,0.47828972,49090.0,19565.0,320.73770491803276,804.7540983606557,470.68407315450065,2616.4455001377837,5.307124812032577,9.367890747077505,1.0951979780960404,1.012911286963765,1.7803514200000001,0.8458464000000001,71474.0,34912.0,192.88397790055248,394.8839779005525,369.7817416586282,1567.943470075684,3.905781079896329,6.453769105418383,1.1343804537521816,1.039760581445062,3.4263742600000002,2.37825068,141541.0,100442.0,139.30929264909847,196.3120665742025,657.093013063072,1014.1790158006144,3.463197301984595,4.4162250409446875,1.161751563896336,1.0823319982198487,6.4209549500000005,5.490535489999999,270911.0,235184.0,163.2088827203331,188.00208188757807,721.2558280749978,897.9400124551116,3.8233528009392748,4.285747480585488,1.2132524498366775,1.1353874883286648,13.316501209999998,12.284319799999999,588809.0,548775.0,253.94493290143453,272.4706154558075,1190.0854611483273,1268.8635656861816,4.372409413239766,4.652816583662787,1.1612326931665922,1.0799289520426287,16.20393756,15.27256033,720870.0,685074.0,237.7903505727178,250.21520305449496,1135.9094373152395,1197.536475113426,4.012072671352513,4.248388989639387,1.1211729193617939,1.0344534240748617,27.2621439,26.37952853,1206997.0,1172914.0,325.718966953624,335.183837822827,1299.6369035228347,1342.2509831435113,4.238537404264314,4.396445995092253,1.0050251256281406,0.9537254901960784,40.869658650000005,42.90453656,1745453.0,1822886.0,421.86669752372137,403.94654015274244,1453.3692201559525,1394.1819940589269,7.280516542522552,7.014082564516152,19565.0,1,NEBL,7586170.511178,4.517808219178082
66,1.0031847133757963,1.0195121951219512,4.02170448,1.2883037999999998,634077.0,210970.0,3458.5245901639346,10394.704918032787,4338.487123435838,15440.560282736138,9.064341955264442,28.61178823893236,1.0588235294117647,1.041528239202658,5.7944159299999995,3.25679509,926071.0,539632.0,2981.3922651933703,5116.414364640884,4381.378638402638,10086.874537933678,7.287610684612957,19.32962433464124,1.0880829015544042,1.0573355817875212,13.504047280000002,10.34543945,2234053.0,1746869.0,2422.8418862690705,3098.5478502080446,4592.809678964244,6712.46214748268,6.872774160199947,11.752288347351385,1.139240506329114,1.1338155515370705,22.86262473,19.28948261,3842734.0,3287953.0,2281.7161693268563,2666.713393476752,4788.196509017524,5930.192328986635,7.7661797359220754,10.436176640266133,1.0677966101694916,0.9920886075949367,36.83147266,36.62123064,6263053.0,6251345.0,2892.8019435446554,2898.2198056455345,8062.4038103143475,7752.045803713216,7.865548653615766,9.193220086527147,1.1559633027522935,1.14,46.28823963,43.06397431,7863560.0,7374202.0,2559.5980562304753,2729.4550503297464,7386.109024353487,7755.58276726323,7.5795685067748115,9.071476237594306,1.1753731343283582,1.1942857142857144,73.53822892,70.36349575,12757046.0,12278198.0,3409.6634268258817,3542.639822271591,14006.357210130971,14124.41716105174,12.835301983691256,13.574659651211768,1.206896551724138,1.2104247104247103,78.36276088,75.02042026000001,13672374.0,13167442.0,3047.313584818329,3164.1689423744506,12892.78446491761,13042.281195769463,11.870778858441671,12.547440127286889,210970.0,1,ONG,227623947.29113397,3.5726027397260274
67,1.0031847133757963,1.0195121951219512,4.02170448,1.2883037999999998,634077.0,210970.0,3458.5245901639346,10394.704918032787,4338.487123435838,15440.560282736138,9.064341955264442,28.61178823893236,1.0588235294117647,1.041528239202658,5.7944159299999995,3.25679509,926071.0,539632.0,2981.3922651933703,5116.414364640884,4381.378638402638,10086.874537933678,7.287610684612957,19.32962433464124,1.0880829015544042,1.0573355817875212,13.504047280000002,10.34543945,2234053.0,1746869.0,2422.8418862690705,3098.5478502080446,4592.809678964244,6712.46214748268,6.872774160199947,11.752288347351385,1.139240506329114,1.1338155515370705,22.86262473,19.28948261,3842734.0,3287953.0,2281.7161693268563,2666.713393476752,4788.196509017524,5930.192328986635,7.7661797359220754,10.436176640266133,1.0677966101694916,0.9920886075949367,36.83147266,36.62123064,6263053.0,6251345.0,2892.8019435446554,2898.2198056455345,8062.4038103143475,7752.045803713216,7.865548653615766,9.193220086527147,1.1559633027522935,1.14,46.28823963,43.06397431,7863560.0,7374202.0,2559.5980562304753,2729.4550503297464,7386.109024353487,7755.58276726323,7.5795685067748115,9.071476237594306,1.1753731343283582,1.1942857142857144,73.53822892,70.36349575,12757046.0,12278198.0,3409.6634268258817,3542.639822271591,14006.357210130971,14124.41716105174,12.835301983691256,13.574659651211768,1.206896551724138,1.2104247104247103,78.36276088,75.02042026000001,13672374.0,13167442.0,3047.313584818329,3164.1689423744506,12892.78446491761,13042.281195769463,11.870778858441671,12.547440127286889,210970.0,1,ONG,1211253.8442511307,4.298630136986302
68,1.0092783505154639,0.9989727786337956,12.60048185,2.91278697,645993.0,150087.0,2460.44262295082,10590.04918032787,8916.92601465436,57508.72262200061,4.763878201541858,8.874135069066943,1.0145077720207254,1.0130208333333333,39.70788236,40.27351464,2034803.0,2076862.0,11474.375690607734,11242.00552486188,56618.9767664544,58544.22880025527,21.688269440127094,21.921568995658866,1.0652883569096845,1.0698569856985698,89.999321,78.09687047999999,4704910.0,4096188.0,5681.259361997226,6525.533980582524,39888.31603619619,43188.44967387134,15.348572047351533,15.4936710019199,1.0740537575425124,1.074585635359116,117.40873266999999,112.25382909999999,6218399.0,5979771.0,4149.736988202637,4315.335877862595,30673.684136285043,32529.942708938637,15.265641654909087,15.013474683877526,1.0883824346859365,1.0739922694643844,180.99189815,172.28268005,9792330.0,9361928.0,4332.220268394262,4531.388246182323,31232.705146587374,32451.78696249122,14.809909096913005,14.851805364807724,1.0612466124661246,1.0622610595303112,230.80548777,221.42761151,12554519.0,12082526.0,4193.86532454009,4357.694897604998,30526.12281464905,31546.975619044646,14.76042822319541,14.797043341827223,1.1188571428571428,1.1165327210103329,316.98361923,313.35278890000006,17333671.0,17198803.0,4776.11857817273,4813.571507914468,32608.280627568445,32985.39309683454,14.177620950649096,14.207286566280567,1.153800824985268,1.1474926253687316,406.8020321,409.91604461,22582819.0,22861137.0,5290.705160842397,5226.294607729692,34362.132651488224,33620.7584268312,13.487765685738074,13.50023494966517,150087.0,0,INS,168668.62087319262,0.3643835616438356
69,0.991108641289247,1.0485632183908047,17.37963535,4.032711760000001,489870.80000000005,114534.0,1877.6065573770486,8030.668852459017,2524.600389359925,17757.87353743442,22.799026918166934,154.53083587094414,1.0612912823564415,1.0990963855421687,22.95423718,7.234259179999999,651505.6000000001,209216.90000000002,1155.8944751381216,3599.4784530386746,2272.882109464735,10930.585317876006,17.115191289225756,94.22269181983351,1.0766676728041051,1.1128392802683744,29.90209833,15.849153979999999,862934.8,469401.4,651.0421636615813,1196.8582524271844,2379.6803653356924,5761.74196552539,15.640814758186096,49.73621672816073,1.2595338983050848,1.2889438361003178,39.73545819,23.6233433,1174605.0,722892.1,501.66002775850086,815.1318528799442,2038.5243828048804,4413.178060894243,12.475005738594378,36.34215294838407,1.221993833504625,1.2273797510931719,45.46170643,29.07262204,1379370.4,917623.6000000001,424.62915316982856,638.3018972697821,1820.7014002600667,3688.2561483515333,10.864632286296573,29.999846049958915,1.196979865771812,1.2038931045859453,53.08466447,36.78625743,1639250.9,1180434.2,409.73071850052065,568.9867754251997,1738.817303047948,3279.2930211904745,10.675247677402586,26.488585031302563,1.2502628811777077,1.265256588072122,61.554216090000004,45.575378799999996,1928557.9000000001,1481086.3,411.2986114968062,535.5617606220492,1666.822573475667,2992.876420496241,10.249101215214502,23.97487774794251,1.3235621521335807,1.4034615384615385,71.13046724,55.4067311,2269856.5,1833697.1,424.3686878037491,525.3081462624392,1753.4140309543081,2859.805115065689,10.216597276859895,22.277843799400866,114534.0,0,NEBL,7586170.511178,4.517808219178082
70,1.180982337285265,0.9426321709786277,70.05603401,77.10829587999999,766749.0,873856.69,14325.519508196721,12569.655737704918,9996.831222955007,9337.706208138497,108.22282215398319,116.08943697446888,1.2331985851440121,1.1081724411531342,191.54118271,144.74086118999998,2177358.69,1710220.69,9448.733093922652,12029.606022099448,12124.860471697502,12510.688038296505,96.24418185758798,103.65886494835756,1.4986183604544059,1.2986207965287464,259.34460385,193.82992443,3106953.69,2399272.69,3327.701373092927,4309.228418862691,7618.910124471794,8410.770383028395,84.06131979815349,96.61407811174327,1.4548435171385992,1.3159547738693467,347.44877369,289.49314959000003,4413608.6899999995,3819795.69,2650.7950659264397,3062.8790353920886,5893.895311103626,6492.573956652792,70.22764219147567,78.99548650374653,1.6008527386028206,1.4203389830508475,457.44164577,398.96608684,6205417.6899999995,5617961.6899999995,2599.704622859787,2871.549139287367,6408.812561276249,6771.040245123593,63.96853731330274,68.37579377168385,2.0240514202778352,1.7119509703779368,500.02282886,434.85898381000004,6994037.6899999995,6299718.6899999995,2186.643071850052,2427.6423776466504,5655.4005154575825,5991.9997789261915,57.22884284605108,63.03905591018187,2.139381985535832,1.9353348729792148,517.13369835,452.48016925,7346086.6899999995,6665387.6899999995,1850.982418772563,2040.0129658428214,5143.93335408283,5444.40602137677,52.777333421431045,57.97698137220754,2.2451701931922723,1.9180590524147403,529.88435267,464.19268173,7637034.6899999995,6934204.6899999995,1604.7685003471418,1767.4229784772042,4762.601595020841,5048.810424556672,49.121564216003335,53.9793349779444,873856.69,1,PPT,20648164.90042551,4.693150684931507
