,open_time,open,high,low,close,volume,close_time,quote_asset_volume,n_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,pairing
0,1630499460000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630499519999,0.00000000,0,0.00000000,0.00000000,VIBBTC
1,1630499520000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630499579999,0.00000000,0,0.00000000,0.00000000,VIBBTC
2,1630499580000,0.00000117,0.00000117,0.00000117,0.00000117,3301.00000000,1630499639999,0.00386217,1,0.00000000,0.00000000,VIBBTC
3,1630499640000,0.00000117,0.00000117,0.00000117,0.00000117,0.00000000,1630499699999,0.00000000,0,0.00000000,0.00000000,VIBBTC
4,1630499700000,0.00000117,0.00000117,0.00000117,0.00000117,0.00000000,1630499759999,0.00000000,0,0.00000000,0.00000000,VIBBTC
5,1630499760000,0.00000117,0.00000117,0.00000117,0.00000117,0.00000000,1630499819999,0.00000000,0,0.00000000,0.00000000,VIBBTC
6,1630499820000,0.00000116,0.00000116,0.00000116,0.00000116,355.00000000,1630499879999,0.00041180,1,0.00000000,0.00000000,VIBBTC
7,1630499880000,0.00000117,0.00000118,0.00000117,0.00000118,4527.00000000,1630499939999,0.00531893,3,4527.00000000,0.00531893,VIBBTC
8,1630499940000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630499999999,0.00000000,0,0.00000000,0.00000000,VIBBTC
9,1630500000000,0.00000116,0.00000116,0.00000116,0.00000116,7526.00000000,1630500059999,0.00873016,1,0.00000000,0.00000000,VIBBTC
10,1630500060000,0.00000117,0.00000118,0.00000117,0.00000118,45801.00000000,1630500119999,0.05404388,8,45801.00000000,0.05404388,VIBBTC
11,1630500120000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500179999,0.00000000,0,0.00000000,0.00000000,VIBBTC
12,1630500180000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500239999,0.00000000,0,0.00000000,0.00000000,VIBBTC
13,1630500240000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500299999,0.00000000,0,0.00000000,0.00000000,VIBBTC
14,1630500300000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500359999,0.00000000,0,0.00000000,0.00000000,VIBBTC
15,1630500360000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500419999,0.00000000,0,0.00000000,0.00000000,VIBBTC
16,1630500420000,0.00000118,0.00000118,0.00000118,0.00000118,86.00000000,1630500479999,0.00010148,1,86.00000000,0.00010148,VIBBTC
17,1630500480000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500539999,0.00000000,0,0.00000000,0.00000000,VIBBTC
18,1630500540000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500599999,0.00000000,0,0.00000000,0.00000000,VIBBTC
19,1630500600000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500659999,0.00000000,0,0.00000000,0.00000000,VIBBTC
20,1630500660000,0.00000118,0.00000118,0.00000118,0.00000118,0.00000000,1630500719999,0.00000000,0,0.00000000,0.00000000,VIBBTC
