,open_time,open,high,low,close,volume,close_time,quote_asset_volume,n_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,pairing
0,1635341460000,0.00000163,0.00000163,0.00000163,0.00000163,1000.00000000,1635341519999,0.00163000,1,1000.00000000,0.00163000,DLTBTC
1,1635341520000,0.00000163,0.00000163,0.00000163,0.00000163,0.00000000,1635341579999,0.00000000,0,0.00000000,0.00000000,DLTBTC
2,1635341580000,0.00000163,0.00000163,0.00000163,0.00000163,0.00000000,1635341639999,0.00000000,0,0.00000000,0.00000000,DLTBTC
3,1635341640000,0.00000163,0.00000163,0.00000163,0.00000163,0.00000000,1635341699999,0.00000000,0,0.00000000,0.00000000,DLTBTC
4,1635341700000,0.00000163,0.00000163,0.00000163,0.00000163,78.00000000,1635341759999,0.00012714,1,78.00000000,0.00012714,DLTBTC
5,1635341760000,0.00000163,0.00000163,0.00000163,0.00000163,0.00000000,1635341819999,0.00000000,0,0.00000000,0.00000000,DLTBTC
6,1635341820000,0.00000163,0.00000163,0.00000163,0.00000163,0.00000000,1635341879999,0.00000000,0,0.00000000,0.00000000,DLTBTC
7,1635341880000,0.00000163,0.00000163,0.00000163,0.00000163,0.00000000,1635341939999,0.00000000,0,0.00000000,0.00000000,DLTBTC
8,1635341940000,0.00000162,0.00000162,0.00000162,0.00000162,463.00000000,1635341999999,0.00075006,1,0.00000000,0.00000000,DLTBTC
9,1635342000000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342059999,0.00000000,0,0.00000000,0.00000000,DLTBTC
10,1635342060000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342119999,0.00000000,0,0.00000000,0.00000000,DLTBTC
11,1635342120000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342179999,0.00000000,0,0.00000000,0.00000000,DLTBTC
12,1635342180000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342239999,0.00000000,0,0.00000000,0.00000000,DLTBTC
13,1635342240000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342299999,0.00000000,0,0.00000000,0.00000000,DLTBTC
14,1635342300000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342359999,0.00000000,0,0.00000000,0.00000000,DLTBTC
15,1635342360000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342419999,0.00000000,0,0.00000000,0.00000000,DLTBTC
16,1635342420000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342479999,0.00000000,0,0.00000000,0.00000000,DLTBTC
17,1635342480000,0.00000162,0.00000162,0.00000162,0.00000162,1310.00000000,1635342539999,0.00212220,1,0.00000000,0.00000000,DLTBTC
18,1635342540000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342599999,0.00000000,0,0.00000000,0.00000000,DLTBTC
19,1635342600000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342659999,0.00000000,0,0.00000000,0.00000000,DLTBTC
20,1635342660000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342719999,0.00000000,0,0.00000000,0.00000000,DLTBTC
21,1635342720000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342779999,0.00000000,0,0.00000000,0.00000000,DLTBTC
22,1635342780000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342839999,0.00000000,0,0.00000000,0.00000000,DLTBTC
23,1635342840000,0.00000162,0.00000162,0.00000162,0.00000162,8211.00000000,1635342899999,0.01330182,1,0.00000000,0.00000000,DLTBTC
24,1635342900000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635342959999,0.00000000,0,0.00000000,0.00000000,DLTBTC
25,1635342960000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635343019999,0.00000000,0,0.00000000,0.00000000,DLTBTC
26,1635343020000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635343079999,0.00000000,0,0.00000000,0.00000000,DLTBTC
27,1635343080000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635343139999,0.00000000,0,0.00000000,0.00000000,DLTBTC
28,1635343140000,0.00000162,0.00000162,0.00000162,0.00000162,0.00000000,1635343199999,0.00000000,0,0.00000000,0.00000000,DLTBTC
29,1635343200000,0.00000162,0.00000162,0.00000162,0.00000162,231.00000000,1635343259999,0.00037422,1,0.00000000,0.00000000,DLTBTC
30,1635343260000,0.00000162,0.00000162,0.00000162,0.00000162,232.00000000,1635343319999,0.00037584,1,0.00000000,0.00000000,DLTBTC
