,open_time,open,high,low,close,volume,close_time,quote_asset_volume,n_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,pairing
0,1585920660000,1398.0,1398.0,1398.0,1398.0,7542.0,1585920719999,0.10543716,5,7542.0,0.10543716,ARNBTC
1,1585920720000,1398.0,1398.0,1398.0,1398.0,6696.0,1585920779999,0.09361008,5,6696.0,0.09361008,ARNBTC
2,1585920780000,1398.0,1398.0,1398.0,1398.0,6790.0,1585920839999,0.0949242,5,6790.0,0.0949242,ARNBTC
3,1585920840000,1398.0,1398.0,1398.0,1398.0,8159.0,1585920899999,0.11406282,6,8159.0,0.11406282,ARNBTC
4,1585920900000,1398.0,1401.0,1398.0,1401.0,946.0,1585920959999,0.01322541,2,946.0,0.01322541,ARNBTC
5,1585920960000,1398.0,1398.0,1398.0,1398.0,4190.0,1585921019999,0.0585762,4,4190.0,0.0585762,ARNBTC
6,1585921020000,1398.0,1398.0,1398.0,1398.0,7987.0,1585921079999,0.11165826,5,7987.0,0.11165826,ARNBTC
7,1585921080000,1398.0,1398.0,1398.0,1398.0,9007.0,1585921139999,0.12591786,6,9007.0,0.12591786,ARNBTC
8,1585921140000,1398.0,1398.0,1398.0,1398.0,5818.0,1585921199999,0.08133564,5,5818.0,0.08133564,ARNBTC
9,1585921200000,1398.0,1398.0,1398.0,1398.0,9005.0,1585921259999,0.1258899,7,9005.0,0.1258899,ARNBTC
10,1585921260000,1399.0,1399.0,1399.0,1399.0,3482.0,1585921319999,0.04871318,4,3482.0,0.04871318,ARNBTC
11,1585921320000,1399.0,1399.0,1399.0,1399.0,0.0,1585921379999,0.0,0,0.0,0.0,ARNBTC
12,1585921380000,1399.0,1399.0,1399.0,1399.0,0.0,1585921439999,0.0,0,0.0,0.0,ARNBTC
13,1585921440000,1399.0,1399.0,1399.0,1399.0,0.0,1585921499999,0.0,0,0.0,0.0,ARNBTC
14,1585921500000,1399.0,1399.0,1399.0,1399.0,0.0,1585921559999,0.0,0,0.0,0.0,ARNBTC
15,1585921560000,1399.0,1399.0,1399.0,1399.0,0.0,1585921619999,0.0,0,0.0,0.0,ARNBTC
16,1585921620000,1401.0,1401.0,1401.0,1401.0,2609.0,1585921679999,0.03655209,2,2609.0,0.03655209,ARNBTC
17,1585921680000,1401.0,1401.0,1401.0,1401.0,7449.0,1585921739999,0.10436049,5,7449.0,0.10436049,ARNBTC
18,1585921740000,1401.0,1401.0,1401.0,1401.0,6178.0,1585921799999,0.08655378,6,6178.0,0.08655378,ARNBTC
19,1585921800000,1401.0,1401.0,1401.0,1401.0,5016.0,1585921859999,0.07027416,3,5016.0,0.07027416,ARNBTC
20,1585921860000,1401.0,1401.0,1401.0,1401.0,2086.0,1585921919999,0.02922486,2,2086.0,0.02922486,ARNBTC
21,1585921920000,1401.0,1401.0,1401.0,1401.0,7924.0,1585921979999,0.11101524,5,7924.0,0.11101524,ARNBTC
22,1585921980000,1401.0,1401.0,1401.0,1401.0,4729.0,1585922039999,0.06625329,5,4729.0,0.06625329,ARNBTC
23,1585922040000,1401.0,1401.0,1401.0,1401.0,7037.0,1585922099999,0.09858837,6,7037.0,0.09858837,ARNBTC
24,1585922100000,1401.0,1401.0,1401.0,1401.0,3764.0,1585922159999,0.05273364,3,3764.0,0.05273364,ARNBTC
25,1585922160000,1401.0,1401.0,1401.0,1401.0,0.0,1585922219999,0.0,0,0.0,0.0,ARNBTC
26,1585922220000,1401.0,1401.0,1401.0,1401.0,0.0,1585922279999,0.0,0,0.0,0.0,ARNBTC
27,1585922280000,1401.0,1401.0,1401.0,1401.0,1505.0,1585922339999,0.02108505,1,1505.0,0.02108505,ARNBTC
28,1585922340000,1399.0,1399.0,1399.0,1399.0,71.0,1585922399999,0.00099329,1,0.0,0.0,ARNBTC
29,1585922400000,1402.0,1402.0,1402.0,1402.0,3022.0,1585922459999,0.04236844,2,3022.0,0.04236844,ARNBTC
30,1585922460000,1403.0,1403.0,1403.0,1403.0,500.0,1585922519999,0.007015,1,500.0,0.007015,ARNBTC
31,1585922520000,1401.0,1401.0,1401.0,1401.0,2205.0,1585922579999,0.03089205,2,2205.0,0.03089205,ARNBTC
32,1585922580000,1401.0,1401.0,1401.0,1401.0,5550.0,1585922639999,0.0777555,5,5550.0,0.0777555,ARNBTC
33,1585922640000,1401.0,1401.0,1401.0,1401.0,8922.0,1585922699999,0.12499722,6,8922.0,0.12499722,ARNBTC
34,1585922700000,1401.0,1401.0,1401.0,1401.0,1500.0,1585922759999,0.021015,1,1500.0,0.021015,ARNBTC
35,1585922760000,1401.0,1401.0,1401.0,1401.0,6031.0,1585922819999,0.08449431,6,6031.0,0.08449431,ARNBTC
36,1585922820000,1401.0,1401.0,1401.0,1401.0,0.0,1585922879999,0.0,0,0.0,0.0,ARNBTC
37,1585922880000,1401.0,1401.0,1401.0,1401.0,0.0,1585922939999,0.0,0,0.0,0.0,ARNBTC
38,1585922940000,1401.0,1401.0,1401.0,1401.0,0.0,1585922999999,0.0,0,0.0,0.0,ARNBTC
39,1585923000000,1401.0,1401.0,1401.0,1401.0,0.0,1585923059999,0.0,0,0.0,0.0,ARNBTC
40,1585923060000,1401.0,1401.0,1401.0,1401.0,0.0,1585923119999,0.0,0,0.0,0.0,ARNBTC
