,open_time,open,high,low,close,volume,close_time,quote_asset_volume,n_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,pairing
0,1599398760000,364.0,364.0,364.0,364.0,15413.0,1599398819999,0.05610332,3,2861.0,0.01041404,QSPBTC
1,1599398820000,363.0,364.0,362.0,362.0,14257.0,1599398879999,0.0516383,9,1370.0,0.0049868,QSPBTC
2,1599398880000,361.0,362.0,361.0,361.0,2959.0,1599398939999,0.01069662,7,1463.0,0.00529606,QSPBTC
3,1599398940000,361.0,368.0,361.0,366.0,35684.0,1599398999999,0.12999887,33,30194.0,0.11017392,QSPBTC
4,1599399000000,366.0,367.0,365.0,367.0,13477.0,1599399059999,0.04939902,15,13382.0,0.04905227,QSPBTC
5,1599399060000,367.0,367.0,367.0,367.0,83.0,1599399119999,0.00030461,2,83.0,0.00030461,QSPBTC
6,1599399120000,366.0,366.0,366.0,366.0,274.0,1599399179999,0.00100284,2,219.0,0.00080154,QSPBTC
7,1599399180000,365.0,365.0,365.0,365.0,761.0,1599399239999,0.00277765,2,0.0,0.0,QSPBTC
8,1599399240000,365.0,366.0,365.0,366.0,1005.0,1599399299999,0.00367681,4,856.0,0.00313296,QSPBTC
9,1599399300000,366.0,366.0,366.0,366.0,3499.0,1599399359999,0.01280634,2,3499.0,0.01280634,QSPBTC
10,1599399360000,366.0,366.0,366.0,366.0,0.0,1599399419999,0.0,0,0.0,0.0,QSPBTC
11,1599399420000,366.0,366.0,366.0,366.0,0.0,1599399479999,0.0,0,0.0,0.0,QSPBTC
12,1599399480000,366.0,366.0,366.0,366.0,0.0,1599399539999,0.0,0,0.0,0.0,QSPBTC
13,1599399540000,366.0,366.0,366.0,366.0,0.0,1599399599999,0.0,0,0.0,0.0,QSPBTC
14,1599399600000,366.0,366.0,366.0,366.0,0.0,1599399659999,0.0,0,0.0,0.0,QSPBTC
15,1599399660000,366.0,366.0,366.0,366.0,0.0,1599399719999,0.0,0,0.0,0.0,QSPBTC
