,open_time,open,high,low,close,volume,close_time,quote_asset_volume,n_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,pairing
0,1638358560000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638358619999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
1,1638358620000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638358679999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
2,1638358680000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638358739999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
3,1638358740000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638358799999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
4,1638358800000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638358859999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
5,1638358860000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638358919999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
6,1638358920000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638358979999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
7,1638358980000,0.00002686,0.00002686,0.00002685,0.00002685,44.40000000,1638359039999,0.00119233,2,0.00000000,0.00000000,NEBLBTC
8,1638359040000,0.00002685,0.00002685,0.00002685,0.00002685,0.00000000,1638359099999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
9,1638359100000,0.00002685,0.00002685,0.00002685,0.00002685,267.30000000,1638359159999,0.00717700,2,0.00000000,0.00000000,NEBLBTC
10,1638359160000,0.00002682,0.00002682,0.00002657,0.00002657,386.90000000,1638359219999,0.01028642,9,0.00000000,0.00000000,NEBLBTC
11,1638359220000,0.00002658,0.00002694,0.00002658,0.00002694,14.90000000,1638359279999,0.00039938,4,10.00000000,0.00026914,NEBLBTC
12,1638359280000,0.00002694,0.00002694,0.00002694,0.00002694,0.00000000,1638359339999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
13,1638359340000,0.00002697,0.00002697,0.00002676,0.00002676,217.80000000,1638359399999,0.00587210,3,209.90000000,0.00566070,NEBLBTC
14,1638359400000,0.00002676,0.00002676,0.00002676,0.00002676,0.00000000,1638359459999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
15,1638359460000,0.00002676,0.00002676,0.00002676,0.00002676,0.00000000,1638359519999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
16,1638359520000,0.00002676,0.00002676,0.00002676,0.00002676,0.00000000,1638359579999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
17,1638359580000,0.00002676,0.00002676,0.00002676,0.00002676,0.00000000,1638359639999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
18,1638359640000,0.00002676,0.00002676,0.00002676,0.00002676,0.00000000,1638359699999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
19,1638359700000,0.00002676,0.00002676,0.00002676,0.00002676,0.00000000,1638359759999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
20,1638359760000,0.00002676,0.00002676,0.00002676,0.00002676,0.00000000,1638359819999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
21,1638359820000,0.00002691,0.00002691,0.00002691,0.00002691,37.10000000,1638359879999,0.00099836,1,37.10000000,0.00099836,NEBLBTC
22,1638359880000,0.00002691,0.00002691,0.00002691,0.00002691,0.00000000,1638359939999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
23,1638359940000,0.00002697,0.00002697,0.00002697,0.00002697,4.50000000,1638359999999,0.00012136,1,4.50000000,0.00012136,NEBLBTC
24,1638360000000,0.00002677,0.00002677,0.00002677,0.00002677,5.00000000,1638360059999,0.00013385,1,0.00000000,0.00000000,NEBLBTC
25,1638360060000,0.00002677,0.00002677,0.00002677,0.00002677,71.00000000,1638360119999,0.00190067,1,0.00000000,0.00000000,NEBLBTC
26,1638360120000,0.00002695,0.00002695,0.00002695,0.00002695,4.10000000,1638360179999,0.00011049,1,4.10000000,0.00011049,NEBLBTC
27,1638360180000,0.00002695,0.00002695,0.00002695,0.00002695,0.00000000,1638360239999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
28,1638360240000,0.00002695,0.00002695,0.00002695,0.00002695,5.80000000,1638360299999,0.00015631,1,5.80000000,0.00015631,NEBLBTC
29,1638360300000,0.00002697,0.00002697,0.00002697,0.00002697,6.00000000,1638360359999,0.00016182,1,6.00000000,0.00016182,NEBLBTC
30,1638360360000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638360419999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
31,1638360420000,0.00002697,0.00002697,0.00002697,0.00002697,30.70000000,1638360479999,0.00082797,1,30.70000000,0.00082797,NEBLBTC
32,1638360480000,0.00002697,0.00002697,0.00002697,0.00002697,0.00000000,1638360539999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
33,1638360540000,0.00002679,0.00002679,0.00002679,0.00002679,17.00000000,1638360599999,0.00045543,1,0.00000000,0.00000000,NEBLBTC
34,1638360600000,0.00002679,0.00002679,0.00002679,0.00002679,0.00000000,1638360659999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
35,1638360660000,0.00002679,0.00002679,0.00002679,0.00002679,0.00000000,1638360719999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
36,1638360720000,0.00002679,0.00002679,0.00002679,0.00002679,0.00000000,1638360779999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
37,1638360780000,0.00002679,0.00002679,0.00002679,0.00002679,0.00000000,1638360839999,0.00000000,0,0.00000000,0.00000000,NEBLBTC
