,open_time,open,high,low,close,volume,close_time,quote_asset_volume,n_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,pairing
0,1594971000000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971059999,0.00000000,0,0.00000000,0.00000000,GRSBTC
1,1594971060000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971119999,0.00000000,0,0.00000000,0.00000000,GRSBTC
2,1594971120000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971179999,0.00000000,0,0.00000000,0.00000000,GRSBTC
3,1594971180000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971239999,0.00000000,0,0.00000000,0.00000000,GRSBTC
4,1594971240000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971299999,0.00000000,0,0.00000000,0.00000000,GRSBTC
5,1594971300000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971359999,0.00000000,0,0.00000000,0.00000000,GRSBTC
6,1594971360000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971419999,0.00000000,0,0.00000000,0.00000000,GRSBTC
7,1594971420000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971479999,0.00000000,0,0.00000000,0.00000000,GRSBTC
8,1594971480000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971539999,0.00000000,0,0.00000000,0.00000000,GRSBTC
9,1594971540000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971599999,0.00000000,0,0.00000000,0.00000000,GRSBTC
10,1594971600000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971659999,0.00000000,0,0.00000000,0.00000000,GRSBTC
11,1594971660000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971719999,0.00000000,0,0.00000000,0.00000000,GRSBTC
12,1594971720000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971779999,0.00000000,0,0.00000000,0.00000000,GRSBTC
13,1594971780000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971839999,0.00000000,0,0.00000000,0.00000000,GRSBTC
14,1594971840000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971899999,0.00000000,0,0.00000000,0.00000000,GRSBTC
15,1594971900000,0.00001974,0.00001974,0.00001974,0.00001974,0.00000000,1594971959999,0.00000000,0,0.00000000,0.00000000,GRSBTC
16,1594971960000,0.00001983,0.00001983,0.00001983,0.00001983,9.00000000,1594972019999,0.00017847,1,9.00000000,0.00017847,GRSBTC
17,1594972020000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972079999,0.00000000,0,0.00000000,0.00000000,GRSBTC
18,1594972080000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972139999,0.00000000,0,0.00000000,0.00000000,GRSBTC
19,1594972140000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972199999,0.00000000,0,0.00000000,0.00000000,GRSBTC
20,1594972200000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972259999,0.00000000,0,0.00000000,0.00000000,GRSBTC
21,1594972260000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972319999,0.00000000,0,0.00000000,0.00000000,GRSBTC
22,1594972320000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972379999,0.00000000,0,0.00000000,0.00000000,GRSBTC
23,1594972380000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972439999,0.00000000,0,0.00000000,0.00000000,GRSBTC
24,1594972440000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594972499999,0.00000000,0,0.00000000,0.00000000,GRSBTC
25,1594972500000,0.00001976,0.00001976,0.00001973,0.00001973,998.00000000,1594972559999,0.01969597,3,0.00000000,0.00000000,GRSBTC
26,1594972560000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594972619999,0.00000000,0,0.00000000,0.00000000,GRSBTC
27,1594972620000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594972679999,0.00000000,0,0.00000000,0.00000000,GRSBTC
28,1594972680000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594972739999,0.00000000,0,0.00000000,0.00000000,GRSBTC
29,1594972740000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594972799999,0.00000000,0,0.00000000,0.00000000,GRSBTC
30,1594972800000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594972859999,0.00000000,0,0.00000000,0.00000000,GRSBTC
31,1594972860000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594972919999,0.00000000,0,0.00000000,0.00000000,GRSBTC
32,1594972920000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594972979999,0.00000000,0,0.00000000,0.00000000,GRSBTC
33,1594972980000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973039999,0.00000000,0,0.00000000,0.00000000,GRSBTC
34,1594973040000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973099999,0.00000000,0,0.00000000,0.00000000,GRSBTC
35,1594973100000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973159999,0.00000000,0,0.00000000,0.00000000,GRSBTC
36,1594973160000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973219999,0.00000000,0,0.00000000,0.00000000,GRSBTC
37,1594973220000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973279999,0.00000000,0,0.00000000,0.00000000,GRSBTC
38,1594973280000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973339999,0.00000000,0,0.00000000,0.00000000,GRSBTC
39,1594973340000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973399999,0.00000000,0,0.00000000,0.00000000,GRSBTC
40,1594973400000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973459999,0.00000000,0,0.00000000,0.00000000,GRSBTC
41,1594973460000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973519999,0.00000000,0,0.00000000,0.00000000,GRSBTC
42,1594973520000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973579999,0.00000000,0,0.00000000,0.00000000,GRSBTC
43,1594973580000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973639999,0.00000000,0,0.00000000,0.00000000,GRSBTC
44,1594973640000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973699999,0.00000000,0,0.00000000,0.00000000,GRSBTC
45,1594973700000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973759999,0.00000000,0,0.00000000,0.00000000,GRSBTC
46,1594973760000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973819999,0.00000000,0,0.00000000,0.00000000,GRSBTC
47,1594973820000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973879999,0.00000000,0,0.00000000,0.00000000,GRSBTC
48,1594973880000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973939999,0.00000000,0,0.00000000,0.00000000,GRSBTC
49,1594973940000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594973999999,0.00000000,0,0.00000000,0.00000000,GRSBTC
50,1594974000000,0.00001973,0.00001973,0.00001973,0.00001973,0.00000000,1594974059999,0.00000000,0,0.00000000,0.00000000,GRSBTC
51,1594974060000,0.00001983,0.00001983,0.00001983,0.00001983,103.00000000,1594974119999,0.00204249,1,103.00000000,0.00204249,GRSBTC
52,1594974120000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594974179999,0.00000000,0,0.00000000,0.00000000,GRSBTC
53,1594974180000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594974239999,0.00000000,0,0.00000000,0.00000000,GRSBTC
54,1594974240000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594974299999,0.00000000,0,0.00000000,0.00000000,GRSBTC
55,1594974300000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594974359999,0.00000000,0,0.00000000,0.00000000,GRSBTC
56,1594974360000,0.00001983,0.00001983,0.00001983,0.00001983,85.00000000,1594974419999,0.00168555,2,85.00000000,0.00168555,GRSBTC
57,1594974420000,0.00001983,0.00001983,0.00001983,0.00001983,0.00000000,1594974479999,0.00000000,0,0.00000000,0.00000000,GRSBTC
58,1594974480000,0.00001977,0.00001977,0.00001976,0.00001976,114.00000000,1594974539999,0.00225364,2,0.00000000,0.00000000,GRSBTC
59,1594974540000,0.00001976,0.00001976,0.00001976,0.00001976,0.00000000,1594974599999,0.00000000,0,0.00000000,0.00000000,GRSBTC
60,1594974600000,0.00001976,0.00001976,0.00001976,0.00001976,0.00000000,1594974659999,0.00000000,0,0.00000000,0.00000000,GRSBTC
61,1594974660000,0.00001976,0.00001976,0.00001976,0.00001976,0.00000000,1594974719999,0.00000000,0,0.00000000,0.00000000,GRSBTC
62,1594974720000,0.00001976,0.00001976,0.00001976,0.00001976,0.00000000,1594974779999,0.00000000,0,0.00000000,0.00000000,GRSBTC
63,1594974780000,0.00001976,0.00001976,0.00001976,0.00001976,0.00000000,1594974839999,0.00000000,0,0.00000000,0.00000000,GRSBTC
64,1594974840000,0.00001976,0.00001976,0.00001976,0.00001976,0.00000000,1594974899999,0.00000000,0,0.00000000,0.00000000,GRSBTC
65,1594974900000,0.00001974,0.00001974,0.00001968,0.00001968,6696.00000000,1594974959999,0.13198661,13,0.00000000,0.00000000,GRSBTC
66,1594974960000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975019999,0.00000000,0,0.00000000,0.00000000,GRSBTC
67,1594975020000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975079999,0.00000000,0,0.00000000,0.00000000,GRSBTC
68,1594975080000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975139999,0.00000000,0,0.00000000,0.00000000,GRSBTC
69,1594975140000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975199999,0.00000000,0,0.00000000,0.00000000,GRSBTC
70,1594975200000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975259999,0.00000000,0,0.00000000,0.00000000,GRSBTC
71,1594975260000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975319999,0.00000000,0,0.00000000,0.00000000,GRSBTC
72,1594975320000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975379999,0.00000000,0,0.00000000,0.00000000,GRSBTC
73,1594975380000,0.00001968,0.00001968,0.00001968,0.00001968,0.00000000,1594975439999,0.00000000,0,0.00000000,0.00000000,GRSBTC
74,1594975440000,0.00001969,0.00001969,0.00001969,0.00001969,312.00000000,1594975499999,0.00614328,1,0.00000000,0.00000000,GRSBTC
75,1594975500000,0.00001969,0.00001969,0.00001969,0.00001969,0.00000000,1594975559999,0.00000000,0,0.00000000,0.00000000,GRSBTC
